,X,Y,Stock,X1,Y1,category
2443,-0.006529672,18.1435098,OXBR,-0.005566964,17.76346523,
2444,-0.006529672,18.1435098,OXFD,-0.005525107,17.74292203,
2445,-0.006529672,18.1435098,OXM,-0.005525107,17.74292203,
2446,-0.006487815,18.12723271,OXSQ,-0.005525107,17.74292203,
2447,-0.006487815,18.12723271,OXY,-0.005525107,17.74292203,
2448,-0.006487815,18.12723271,OZK,-0.005525107,17.74292203,
2449,-0.006445958,18.11095562,PAAS,-0.005525107,17.74292203,
2450,-0.006445958,18.11095562,PACB,-0.005525107,17.74292203,
2451,-0.006404101,18.09467853,PACD,-0.005525107,17.74292203,
2452,-0.006404101,18.09467853,PACW,-0.00548325,17.72237882,
2453,-0.006404101,18.09467853,PAG,-0.005441393,17.70183562,
2454,-0.006404101,18.09467853,PAGP,-0.005441393,17.70183562,
2455,-0.006404101,18.09467853,PAGS,-0.005441393,17.70183562,
2456,-0.006404101,18.09467853,PAHC,-0.005441393,17.70183562,
2457,-0.006362244,18.07840144,PANL,-0.005441393,17.70183562,
2458,-0.006320388,18.06212435,PANW,-0.005399536,17.68129242,
2459,-0.006320388,18.06212435,PAR,-0.00535768,17.66074921,
2460,-0.006320388,18.06212435,PARR,-0.005315823,17.64020601,
2461,-0.006320388,18.06212435,PATI,-0.005315823,17.64020601,
2462,-0.006320388,18.06212435,PATK,-0.005315823,17.64020601,
2463,-0.006320388,18.06212435,PAVM,-0.005315823,17.64020601,
2464,-0.006320388,18.06212435,PAYC,-0.005273966,17.61966281,
2465,-0.006320388,18.06212435,PAYS,-0.005232109,17.59911961,
2466,-0.006320388,18.06212435,PAYX,-0.005232109,17.59911961,
2467,-0.006320388,18.06212435,PB,-0.005232109,17.59911961,
2468,-0.006278531,18.04584726,PBA,-0.005232109,17.59911961,
2469,-0.006278531,18.04584726,PBBI,-0.005232109,17.59911961,
2470,-0.006278531,18.04584726,PBCT,-0.005232109,17.59911961,
2471,-0.006278531,18.04584726,PBF,-0.005232109,17.59911961,
2472,-0.006278531,18.04584726,PBH,-0.005232109,17.59911961,
2473,-0.006236674,18.02957017,PBHC,-0.005190252,17.5785764,
2474,-0.006194817,18.01329307,PBI,-0.005190252,17.5785764,
2475,-0.006194817,18.01329307,PBIP,-0.005148395,17.5580332,
2476,-0.006194817,18.01329307,PBPB,-0.005106538,17.53749,
2477,-0.006194817,18.01329307,PBYI,-0.005064681,17.51694679,
2478,-0.006194817,18.01329307,PCAR,-0.005064681,17.51694679,
2479,-0.00615296,17.99701598,PCB,-0.005064681,17.51694679,
2480,-0.00615296,17.99701598,PCG,-0.005064681,17.51694679,
2481,-0.00615296,17.99701598,PCH,-0.005064681,17.51694679,
2482,-0.00615296,17.99701598,PCOM,-0.005064681,17.51694679,
2483,-0.006111103,17.98073889,PCRX,-0.005064681,17.51694679,
2484,-0.006111103,17.98073889,PCSB,-0.005022825,17.49640359,
2485,-0.006069246,17.9644618,PCTI,-0.005022825,17.49640359,
2486,-0.006027389,17.94818471,PCTY,-0.004980968,17.47586039,
2487,-0.006027389,17.94818471,PCYG,-0.004980968,17.47586039,
2488,-0.006027389,17.94818471,PDCE,-0.004980968,17.47586039,
2489,-0.006027389,17.94818471,PDCO,-0.004980968,17.47586039,
2490,-0.006027389,17.94818471,PDEX,-0.004939111,17.45531719,
2491,-0.006027389,17.94818471,PDFS,-0.004939111,17.45531719,
2492,-0.006027389,17.94818471,PDLB,-0.004939111,17.45531719,
2493,-0.005985533,17.93190762,PDLI,-0.004939111,17.45531719,
2494,-0.005943676,17.91563053,PDM,-0.004939111,17.45531719,
2495,-0.005943676,17.91563053,PDS,-0.004897254,17.43477398,
2496,-0.005943676,17.91563053,PDSB,-0.004897254,17.43477398,
2497,-0.005943676,17.91563053,PE,-0.004855397,17.41423078,
2498,-0.005943676,17.91563053,PEAK,-0.004855397,17.41423078,
2499,-0.005943676,17.91563053,PEB,-0.004855397,17.41423078,
2500,-0.005943676,17.91563053,PEBO,-0.004855397,17.41423078,
2501,-0.005943676,17.91563053,PECK,-0.004855397,17.41423078,
2502,-0.005901819,17.89935344,PED,-0.004855397,17.41423078,
2503,-0.005901819,17.89935344,PEG,-0.004855397,17.41423078,
2504,-0.005901819,17.89935344,PEGA,-0.004855397,17.41423078,
2505,-0.005901819,17.89935344,PEI,-0.00481354,17.39368758,
2506,-0.005859962,17.88307635,PEIX,-0.00481354,17.39368758,
2507,-0.005859962,17.88307635,PEN,-0.00481354,17.39368758,
2508,-0.005859962,17.88307635,PENN,-0.00481354,17.39368758,
2509,-0.005859962,17.88307635,PEP,-0.00481354,17.39368758,
2510,-0.005818105,17.86679926,PERI,-0.00481354,17.39368758,
2511,-0.005818105,17.86679926,PESI,-0.004771683,17.37314437,
2512,-0.005818105,17.86679926,PETQ,-0.004771683,17.37314437,
2513,-0.005776248,17.85052217,PETS,-0.004771683,17.37314437,
2514,-0.005776248,17.85052217,PETZ,-0.004729826,17.35260117,
2515,-0.005776248,17.85052217,PFBC,-0.004729826,17.35260117,
2516,-0.005776248,17.85052217,PFBI,-0.004729826,17.35260117,
2517,-0.005734391,17.83424508,PFE,-0.00468797,17.33205797,
2518,-0.005734391,17.83424508,PFG,-0.00468797,17.33205797,
2519,-0.005734391,17.83424508,PFGC,-0.00468797,17.33205797,
2520,-0.005734391,17.83424508,PFIE,-0.004646113,17.31151477,
2521,-0.005734391,17.83424508,PFIN,-0.004646113,17.31151477,
2522,-0.005692534,17.81796799,PFIS,-0.004604256,17.29097156,
2523,-0.005692534,17.81796799,PFLT,-0.004562399,17.27042836,
2524,-0.005692534,17.81796799,PFMT,-0.004562399,17.27042836,
2525,-0.005650678,17.8016909,PFNX,-0.004562399,17.27042836,
2526,-0.005650678,17.8016909,PFPT,-0.004562399,17.27042836,
2527,-0.005650678,17.8016909,PFS,-0.004562399,17.27042836,
2528,-0.005650678,17.8016909,PFSI,-0.004520542,17.24988516,
2529,-0.00562261,17.79077593,PFSW,-0.004478685,17.22934196,
2530,-0.005608821,17.78400843,PG,-0.004478685,17.22934196,
2531,-0.005608821,17.78400843,PGC,-0.004478685,17.22934196,
2532,-0.005566964,17.76346523,PGEN,-0.004436828,17.20879875,
2533,-0.005566964,17.76346523,PGNX,-0.004436828,17.20879875,
2534,-0.005525107,17.74292203,PGR,-0.004436828,17.20879875,
2535,-0.005525107,17.74292203,PGRE,-0.004436828,17.20879875,
2536,-0.005525107,17.74292203,PGTI,-0.004436828,17.20879875,
2537,-0.005525107,17.74292203,PH,-0.004394971,17.18825555,
2538,-0.005525107,17.74292203,PHIO,-0.004353115,17.16771235,
2539,-0.005525107,17.74292203,PHM,-0.004353115,17.16771235,
2540,-0.005525107,17.74292203,PHUN,-0.004353115,17.16771235,
2541,-0.005525107,17.74292203,PHX,-0.004353115,17.16771235,
2542,-0.00548325,17.72237882,PI,-0.004353115,17.16771235,
2543,-0.005441393,17.70183562,PICO,-0.004353115,17.16771235,
2544,-0.005441393,17.70183562,PIH,-0.004311258,17.14716914,
2545,-0.005441393,17.70183562,PII,-0.004269401,17.12662594,
2546,-0.005441393,17.70183562,PINC,-0.004269401,17.12662594,
2547,-0.005441393,17.70183562,PIPR,-0.004269401,17.12662594,
2548,-0.005399536,17.68129242,PIRS,-0.004269401,17.12662594,
2549,-0.00535768,17.66074921,PIXY,-0.004269401,17.12662594,
2550,-0.005315823,17.64020601,PJT,-0.004269401,17.12662594,
2551,-0.005315823,17.64020601,PK,-0.004227544,17.10608274,
2552,-0.005315823,17.64020601,PKBK,-0.004227544,17.10608274,
2553,-0.005315823,17.64020601,PKE,-0.004227544,17.10608274,
2554,-0.005273966,17.61966281,PKG,-0.004185687,17.08553954,
2555,-0.005232109,17.59911961,PKI,-0.00414383,17.06499633,
2556,-0.005232109,17.59911961,PKOH,-0.00414383,17.06499633,
2557,-0.005232109,17.59911961,PLAB,-0.00414383,17.06499633,
2558,-0.005232109,17.59911961,PLAG,-0.00414383,17.06499633,
2559,-0.005232109,17.59911961,PLAY,-0.004101973,17.04445313,
2560,-0.005232109,17.59911961,PLBC,-0.004101973,17.04445313,
2561,-0.005232109,17.59911961,PLCE,-0.004101973,17.04445313,
2562,-0.005232109,17.59911961,PLD,-0.004101973,17.04445313,
2563,-0.005190252,17.5785764,PLG,-0.004060117,17.02390993,
2564,-0.005190252,17.5785764,PLM,-0.004060117,17.02390993,
2565,-0.005148395,17.5580332,PLNT,-0.004060117,17.02390993,
2566,-0.005106538,17.53749,PLOW,-0.00401826,17.00336672,
2567,-0.005064681,17.51694679,PLPC,-0.003976403,16.98282352,
2568,-0.005064681,17.51694679,PLSE,-0.003976403,16.98282352,
2569,-0.005064681,17.51694679,PLT,-0.003976403,16.98282352,
2570,-0.005064681,17.51694679,PLUG,-0.003934546,16.96228032,
2571,-0.005064681,17.51694679,PLUS,-0.003934546,16.96228032,
2572,-0.005064681,17.51694679,PLX,-0.003892689,16.94173712,
2573,-0.005064681,17.51694679,PLXP,-0.003850832,16.92119391,
2574,-0.005022825,17.49640359,PLXS,-0.003850832,16.92119391,
2575,-0.005022825,17.49640359,PLYA,-0.003850832,16.92119391,
2576,-0.004980968,17.47586039,PLYM,-0.003808975,16.90065071,
2577,-0.004980968,17.47586039,PM,-0.003808975,16.90065071,
2578,-0.004980968,17.47586039,PMBC,-0.003767118,16.88010751,
2579,-0.004980968,17.47586039,PMD,-0.003767118,16.88010751,
2580,-0.004939111,17.45531719,PME,-0.003767118,16.88010751,
2581,-0.004939111,17.45531719,PMT,-0.003767118,16.88010751,
2582,-0.004939111,17.45531719,PNBK,-0.003767118,16.88010751,
2583,-0.004939111,17.45531719,PNC,-0.003767118,16.88010751,
2584,-0.004939111,17.45531719,PNFP,-0.003725262,16.8595643,
2585,-0.004897254,17.43477398,PNM,-0.003725262,16.8595643,
2586,-0.004897254,17.43477398,PNR,-0.003725262,16.8595643,
2587,-0.004855397,17.41423078,PNRG,-0.003725262,16.8595643,
2588,-0.004855397,17.41423078,PNW,-0.003725262,16.8595643,
2589,-0.004855397,17.41423078,POAI,-0.003683405,16.8390211,
2590,-0.004855397,17.41423078,PODD,-0.003641548,16.8184779,
2591,-0.004855397,17.41423078,POL,-0.003641548,16.8184779,
2592,-0.004855397,17.41423078,POLA,-0.003641548,16.8184779,
2593,-0.004855397,17.41423078,POOL,-0.003641548,16.8184779,
2594,-0.004855397,17.41423078,POR,-0.003641548,16.8184779,
2595,-0.00481354,17.39368758,POST,-0.003599691,16.7979347,
2596,-0.00481354,17.39368758,POWI,-0.003599691,16.7979347,
2597,-0.00481354,17.39368758,POWL,-0.003599691,16.7979347,
2598,-0.00481354,17.39368758,PPBI,-0.003599691,16.7979347,
2599,-0.00481354,17.39368758,PPG,-0.003599691,16.7979347,
2600,-0.00481354,17.39368758,PPIH,-0.003599691,16.7979347,
2601,-0.004771683,17.37314437,PPL,-0.003557834,16.77739149,
2602,-0.004771683,17.37314437,PPSI,-0.003515977,16.75684829,
2603,-0.004771683,17.37314437,PQG,-0.003515977,16.75684829,
2604,-0.004729826,17.35260117,PRA,-0.003515977,16.75684829,
2605,-0.004729826,17.35260117,PRAA,-0.003515977,16.75684829,
2606,-0.004729826,17.35260117,PRAH,-0.003515977,16.75684829,
2607,-0.00468797,17.33205797,PRCP,-0.00347412,16.73630509,
2608,-0.00468797,17.33205797,PRDO,-0.00347412,16.73630509,
2609,-0.00468797,17.33205797,PRFT,-0.00347412,16.73630509,
2610,-0.004646113,17.31151477,PRGO,-0.003432263,16.71576188,
2611,-0.004646113,17.31151477,PRGS,-0.003432263,16.71576188,
2612,-0.004604256,17.29097156,PRGX,-0.003390407,16.69521868,
2613,-0.004562399,17.27042836,PRI,-0.003390407,16.69521868,
2614,-0.004562399,17.27042836,PRIM,-0.003390407,16.69521868,
2615,-0.004562399,17.27042836,PRK,-0.003390407,16.69521868,
2616,-0.004562399,17.27042836,PRLB,-0.00334855,16.67467548,
2617,-0.004562399,17.27042836,PRMW,-0.00334855,16.67467548,
2618,-0.004520542,17.24988516,PRO,-0.00334855,16.67467548,
2619,-0.004478685,17.22934196,PROF,-0.00334855,16.67467548,
2620,-0.004478685,17.22934196,PROV,-0.003306693,16.65413228,
2621,-0.004478685,17.22934196,PRPH,-0.003306693,16.65413228,
2622,-0.004436828,17.20879875,PRPL,-0.003306693,16.65413228,
2623,-0.004436828,17.20879875,PRPO,-0.003306693,16.65413228,
2624,-0.004436828,17.20879875,PRQR,-0.003264836,16.63358907,
2625,-0.004436828,17.20879875,PRSC,-0.003264836,16.63358907,
2626,-0.004436828,17.20879875,PRTA,-0.003264836,16.63358907,
2627,-0.004394971,17.18825555,PRTH,-0.003222979,16.61304587,
2628,-0.004353115,17.16771235,PRTK,-0.003222979,16.61304587,
2629,-0.004353115,17.16771235,PRTS,-0.003222979,16.61304587,
2630,-0.004353115,17.16771235,PRTY,-0.003222979,16.61304587,
2631,-0.004353115,17.16771235,PRU,-0.003222979,16.61304587,
2632,-0.004353115,17.16771235,PS,-0.003222979,16.61304587,
2633,-0.004353115,17.16771235,PSA,-0.003222979,16.61304587,
2634,-0.004311258,17.14716914,PSB,-0.003222979,16.61304587,
2635,-0.004269401,17.12662594,PSEC,-0.003181122,16.59250267,
2636,-0.004269401,17.12662594,PSHG,-0.003139265,16.57195946,
2637,-0.004269401,17.12662594,PSMT,-0.003139265,16.57195946,
2638,-0.004269401,17.12662594,PSTG,-0.003139265,16.57195946,
2639,-0.004269401,17.12662594,PSTI,-0.003139265,16.57195946,
2640,-0.004269401,17.12662594,PSTV,-0.003139265,16.57195946,
2641,-0.004227544,17.10608274,PSV,-0.003097408,16.55141626,
2642,-0.004227544,17.10608274,PSX,-0.003097408,16.55141626,
2643,-0.004227544,17.10608274,PTC,-0.003097408,16.55141626,
2644,-0.004185687,17.08553954,PTCT,-0.003055552,16.53087306,
2645,-0.00414383,17.06499633,PTE,-0.003055552,16.53087306,
2646,-0.00414383,17.06499633,PTEN,-0.003055552,16.53087306,
2647,-0.00414383,17.06499633,PTGX,-0.003055552,16.53087306,
2648,-0.00414383,17.06499633,PTI,-0.003013695,16.50881443,
2649,-0.004101973,17.04445313,PTLA,-0.003013695,16.50881443,
2650,-0.004101973,17.04445313,PTMN,-0.002971838,16.4850578,
2651,-0.004101973,17.04445313,PTN,-0.002971838,16.4850578,
2652,-0.004101973,17.04445313,PTSI,-0.002929981,16.46130116,
2653,-0.004060117,17.02390993,PTVCA,-0.002929981,16.46130116,
2654,-0.004060117,17.02390993,PULM,-0.002929981,16.46130116,
2655,-0.004060117,17.02390993,PUMP,-0.002929981,16.46130116,
2656,-0.00401826,17.00336672,PVAC,-0.002929981,16.46130116,
2657,-0.003976403,16.98282352,PVBC,-0.002888124,16.43754453,
2658,-0.003976403,16.98282352,PVG,-0.002888124,16.43754453,
2659,-0.003976403,16.98282352,PVH,-0.002888124,16.43754453,
2660,-0.003934546,16.96228032,PW,-0.002888124,16.43754453,
2661,-0.003934546,16.96228032,PWFL,-0.002888124,16.43754453,
2662,-0.003892689,16.94173712,PWOD,-0.002846267,16.4137879,
2663,-0.003850832,16.92119391,PWR,-0.002846267,16.4137879,
2664,-0.003850832,16.92119391,PXD,-0.002846267,16.4137879,
2665,-0.003850832,16.92119391,PXLW,-0.002846267,16.4137879,
2666,-0.003808975,16.90065071,PXS,-0.00280441,16.39003127,
2667,-0.003808975,16.90065071,PYPL,-0.00280441,16.39003127,
2668,-0.003767118,16.88010751,PYX,-0.00280441,16.39003127,
2669,-0.003767118,16.88010751,PZG,-0.00280441,16.39003127,
2670,-0.003767118,16.88010751,PZN,-0.00280441,16.39003127,
2671,-0.003767118,16.88010751,PZZA,-0.00280441,16.39003127,
2672,-0.003767118,16.88010751,QADA,-0.002762554,16.36627464,
2673,-0.003767118,16.88010751,QADB,-0.002762554,16.36627464,
2674,-0.003725262,16.8595643,QCOM,-0.002720697,16.34251801,
2675,-0.003725262,16.8595643,QCRH,-0.002720697,16.34251801,
2676,-0.003725262,16.8595643,QDEL,-0.002720697,16.34251801,
2677,-0.003725262,16.8595643,QEP,-0.002720697,16.34251801,
2678,-0.003725262,16.8595643,QES,-0.002720697,16.34251801,
2679,-0.003683405,16.8390211,QGEN,-0.002720697,16.34251801,
2680,-0.003641548,16.8184779,QLYS,-0.00267884,16.31876138,
2681,-0.003641548,16.8184779,QMCO,-0.00267884,16.31876138,
2682,-0.003641548,16.8184779,QNST,-0.00267884,16.31876138,
2683,-0.003641548,16.8184779,QRHC,-0.00267884,16.31876138,
2684,-0.003641548,16.8184779,QRTEA,-0.00267884,16.31876138,
2685,-0.003599691,16.7979347,QRTEB,-0.002636983,16.29500475,
2686,-0.003599691,16.7979347,QTNT,-0.002636983,16.29500475,
2687,-0.003599691,16.7979347,QTRX,-0.002636983,16.29500475,
2688,-0.003599691,16.7979347,QTS,-0.002636983,16.29500475,
2689,-0.003599691,16.7979347,QTWO,-0.002636983,16.29500475,
2690,-0.003599691,16.7979347,QUAD,-0.002636983,16.29500475,
2691,-0.003557834,16.77739149,QUIK,-0.002636983,16.29500475,
2692,-0.003515977,16.75684829,QUMU,-0.002595126,16.27124812,
2693,-0.003515977,16.75684829,QUOT,-0.002595126,16.27124812,
2694,-0.003515977,16.75684829,QURE,-0.002595126,16.27124812,
2695,-0.003515977,16.75684829,R,-0.002553269,16.24749149,
2696,-0.003515977,16.75684829,RACE,-0.002553269,16.24749149,
2697,-0.00347412,16.73630509,RAD,-0.002553269,16.24749149,
2698,-0.00347412,16.73630509,RADA,-0.002553269,16.24749149,
2699,-0.00347412,16.73630509,RAIL,-0.002553269,16.24749149,
2700,-0.003432263,16.71576188,RAMP,-0.002553269,16.24749149,
2701,-0.003432263,16.71576188,RAND,-0.002511412,16.22373486,
2702,-0.003390407,16.69521868,RARE,-0.002511412,16.22373486,
2703,-0.003390407,16.69521868,RAVE,-0.002511412,16.22373486,
2704,-0.003390407,16.69521868,RAVN,-0.002469555,16.19997823,
2705,-0.003390407,16.69521868,RBA,-0.002469555,16.19997823,
2706,-0.00334855,16.67467548,RBB,-0.002469555,16.19997823,
2707,-0.00334855,16.67467548,RBBN,-0.002427699,16.1762216,
2708,-0.00334855,16.67467548,RBC,-0.002427699,16.1762216,
2709,-0.00334855,16.67467548,RBCAA,-0.002427699,16.1762216,
2710,-0.003306693,16.65413228,RBCN,-0.002385842,16.15246497,
2711,-0.003306693,16.65413228,RBNC,-0.002385842,16.15246497,
2712,-0.003306693,16.65413228,RBZ,-0.002385842,16.15246497,
2713,-0.003306693,16.65413228,RC,-0.002385842,16.15246497,
2714,-0.003264836,16.63358907,RCI,-0.002343985,16.12870834,
2715,-0.003264836,16.63358907,RCII,-0.002343985,16.12870834,
2716,-0.003264836,16.63358907,RCKT,-0.002343985,16.12870834,
2717,-0.003222979,16.61304587,RCKY,-0.002343985,16.12870834,
2718,-0.003222979,16.61304587,RCL,-0.002302128,16.10495171,
2719,-0.003222979,16.61304587,RCM,-0.002302128,16.10495171,
2720,-0.003222979,16.61304587,RCMT,-0.002302128,16.10495171,
2721,-0.003222979,16.61304587,RCUS,-0.002302128,16.10495171,
2722,-0.003222979,16.61304587,RDCM,-0.002260271,16.08119508,
2723,-0.003222979,16.61304587,RDFN,-0.002260271,16.08119508,
2724,-0.003222979,16.61304587,RDI,-0.002218414,16.05743845,
2725,-0.003181122,16.59250267,RDN,-0.002218414,16.05743845,
2726,-0.003139265,16.57195946,RDNT,-0.002218414,16.05743845,
2727,-0.003139265,16.57195946,RDUS,-0.002176557,16.03368182,
2728,-0.003139265,16.57195946,RDVT,-0.002176557,16.03368182,
2729,-0.003139265,16.57195946,RDWR,-0.002176557,16.03368182,
2730,-0.003139265,16.57195946,RE,-0.002176557,16.03368182,
2731,-0.003097408,16.55141626,REED,-0.002176557,16.03368182,
2732,-0.003097408,16.55141626,REFR,-0.0021347,16.00992519,
2733,-0.003097408,16.55141626,REG,-0.0021347,16.00992519,
2734,-0.003055552,16.53087306,REGI,-0.0021347,16.00992519,
2735,-0.003055552,16.53087306,REGN,-0.0021347,16.00992519,
2736,-0.003055552,16.53087306,REI,-0.0021347,16.00992519,
2737,-0.003055552,16.53087306,REKR,-0.0021347,16.00992519,
2738,-0.003033434,16.52001789,RELL,-0.0021347,16.00992519,
2739,-0.003013695,16.50881443,RELV,-0.0021347,16.00992519,
2740,-0.003013695,16.50881443,REPH,-0.002092844,15.98616856,
2741,-0.002971838,16.4850578,RES,-0.002092844,15.98616856,
2742,-0.002971838,16.4850578,RESI,-0.002092844,15.98616856,
2743,-0.002929981,16.46130116,RESN,-0.002092844,15.98616856,
2744,-0.002929981,16.46130116,RETA,-0.002092844,15.98616856,
2745,-0.002929981,16.46130116,RETO,-0.002092844,15.98616856,
2746,-0.002929981,16.46130116,REV,-0.002092844,15.98616856,
2747,-0.002929981,16.46130116,REVG,-0.002092844,15.98616856,
2748,-0.002888124,16.43754453,REX,-0.002050987,15.96241193,
2749,-0.002888124,16.43754453,REXN,-0.002050987,15.96241193,
2750,-0.002888124,16.43754453,REXR,-0.00200913,15.9386553,
2751,-0.002888124,16.43754453,RF,-0.00200913,15.9386553,
2752,-0.002888124,16.43754453,RFIL,-0.00200913,15.9386553,
2753,-0.002846267,16.4137879,RFL,-0.00200913,15.9386553,
2754,-0.002846267,16.4137879,RFP,-0.001967273,15.91489867,
2755,-0.002846267,16.4137879,RGA,-0.001967273,15.91489867,
2756,-0.002846267,16.4137879,RGCO,-0.001967273,15.91489867,
2757,-0.00280441,16.39003127,RGEN,-0.001967273,15.91489867,
2758,-0.00280441,16.39003127,RGLD,-0.001967273,15.91489867,
2759,-0.00280441,16.39003127,RGLS,-0.001967273,15.91489867,
2760,-0.00280441,16.39003127,RGNX,-0.001925416,15.89114204,
2761,-0.00280441,16.39003127,RGP,-0.001925416,15.89114204,
2762,-0.00280441,16.39003127,RGR,-0.001925416,15.89114204,
2763,-0.002762554,16.36627464,RGS,-0.001925416,15.89114204,
2764,-0.002762554,16.36627464,RH,-0.001883559,15.86738541,
2765,-0.002720697,16.34251801,RHE,-0.001883559,15.86738541,
2766,-0.002720697,16.34251801,RHI,-0.001883559,15.86738541,
2767,-0.002720697,16.34251801,RHP,-0.001883559,15.86738541,
2768,-0.002720697,16.34251801,RIBT,-0.001841702,15.84362878,
2769,-0.002720697,16.34251801,RICK,-0.001841702,15.84362878,
2770,-0.002720697,16.34251801,RIG,-0.001799845,15.81987215,
2771,-0.00267884,16.31876138,RIGL,-0.001799845,15.81987215,
2772,-0.00267884,16.31876138,RILY,-0.001799845,15.81987215,
2773,-0.00267884,16.31876138,RIOT,-0.001799845,15.81987215,
